# From https://www.onsemi.com/pub/Collateral/KAF-1603-D.PDF (assuming microlenses)
# Wavelength (nm) QE (%)
400.0   43.0
450.0   50.0
500.0   52.0
550.0   66.0
600.0   72.0
625.0   77.0
650.0   72.0
700.0   71.0
750.0   54.0
800.0   50.0
850.0   35.0
900.0   24.5
950.0   12.0
1000.0   5.0
